City,urban_environmental_variable,Distance,Sampling_Design,Distance_by_Sampling_Design,eta2_Predictor,eta2_Sampling_Design,eta2_Interaction,R2_adjusted
Louisville,GDP_2005,1e-5,0.00626,0.00365,0.2971986242790778,0.0027028126775826035,0.07534490451449755,0.30945704389723117
Madison,GDP_2005,0,0.0052,0.00291,0.43120659295656916,0.0014091031557368857,0.06978177755943443,0.43513244734030976
Manchester,GDP_2005,0,0.01563,0.01404,0.617021971292183,0.004914857210730013,0.068065272403848,0.6107731308268438
Medellin,GDP_2005,0,0,0,0.46274633248307856,0.2039283470471616,0.2084515097089914,0.5602463993916735
Melbourne,GDP_2005,0,0.00983,0.49943,0.6059765116055119,0.11802335349244539,0.019793473033412643,0.6064822964751462
Memphis,GDP_2005,0,6e-5,3.5e-4,0.3299792756308068,0.02549129470121401,0.09380102779648394,0.3604617458189773
Mexico_City,GDP_2005,0,0.00178,0.08612,0.5514846914290081,0.1396405489202221,0.05366776337532304,0.5675790675367858
Minneapolis,GDP_2005,1e-5,0.00133,0.00269,0.32070017598501177,0.015161351702111017,0.08203810280256917,0.3389276465427422
Moncton,GDP_2005,0,0.0977,0.34293,0.3783059232110653,0.025601841052572967,0.022201581738513217,0.36814199274573034
Montreal,GDP_2005,0,0,0,0.42581533482431705,0.10426300760800739,0.13743011574444788,0.48583703466116335
Morelia,GDP_2005,0,0.21476,0.07925,0.5327565894496699,0.003385364555300578,0.04405126924703442,0.5220023899192929
Muenster,GDP_2005,0,0.14136,0.06126,0.6677630055745514,0.004159416691593331,0.04623182066834954,0.6587283273493825
Munich,GDP_2005,0,2.8e-4,0.01047,0.5119157256230588,0.06976267632012927,0.05674956467089798,0.5254278714513672
New_Haven,GDP_2005,0,7.5e-4,0.00115,0.3307000287701918,0.0161265494960766,0.09644692895447263,0.3540898495991953
New_York,GDP_2005,0,0,4e-5,0.4737228876833677,0.11254950761321526,0.11677552214160944,0.5192413721687715
Newcastle,GDP_2005,0,0.05438,0.14092,0.3419881227304538,0.020611637039929343,0.03430001255003139,0.3371335666981088
Norfolk,GDP_2005,0,3e-5,1e-4,0.43571080387866673,0.023211682582634594,0.12094697128780321,0.46059007814928
North_Bay,GDP_2005,0,8.2e-4,4.3e-4,0.39275601301539,0.0030686376203932445,0.10704658942299633,0.41006924244364973
Orangeville,GDP_2005,0,0.06333,0.07748,0.3564864132879492,0.010756080726867324,0.059427765948890765,0.3470226232629684
Ottawa,GDP_2005,0,0,0.01375,0.5640616490530429,0.29352996273295123,0.06791152372340026,0.6239167598030044
Palmerston_North,GDP_2005,0,0.53334,0.67423,0.5631008379821848,0.017483465849806045,0.010214618565021611,0.5481258569570071
Paris,GDP_2005,0,0.0319,0.00887,0.5624885147696475,0.005410182458966144,0.058210891744524096,0.5595782965916131
Philadelphia,GDP_2005,0,0.0035,0.00495,0.2658193874649517,0.010316585075621061,0.08349650498286205,0.2842128093664734
Pittsburgh,GDP_2005,0,0.00155,0.00342,0.24767923734434721,0.013552014173411116,0.08672336268916987,0.27209518138140765
Portland_ME,GDP_2005,0,0,0,0.37336056873302087,0.06863507641519989,0.24303892744588984,0.47286904497010696
Portland_OR,GDP_2005,0,1.9e-4,5.6e-4,0.3321947810847683,0.0194459052175459,0.11260114402822684,0.36262700096127
Providence,GDP_2005,0,0.00603,0.0021,0.5089384910513642,0.005912367952544015,0.08855313954814538,0.5118955743676414
Punta_Arenas,GDP_2005,0,1e-5,5e-5,0.3220491788721877,0.03003140643166494,0.13609679100839142,0.3713665134467531
Quebec_City,GDP_2005,0,0,0.01112,0.2899224427727878,0.14411196899663253,0.07029431930046784,0.36690476402232397
Quito,GDP_2005,2e-5,0.21792,0.41394,0.22807295177793016,0.03762219233578175,0.018332505741172053,0.2274359526784009
Raleigh,GDP_2005,0,0,0,0.4658530449748114,0.027466132202661777,0.18112150675142358,0.5065066157759716
Rancagua,GDP_2005,0,0,0,0.7691872326813021,0.042489948933250865,0.38731537230580004,0.7907897341703194
Reading,GDP_2005,0,1.1e-4,0.00116,0.5761009442826248,0.04744712580355556,0.08985846441031034,0.5846933055268706
Rennes,GDP_2005,0,0,0,0.6652939273200349,0.14382890857972802,0.29336343202885695,0.7073877962035564
Reutlingen,GDP_2005,0,0,0,0.6122694627813577,0.07453261413472008,0.17884925447825328,0.6364652820956597
Rochester,GDP_2005,0,0.00536,0.01353,0.39869567115217364,0.030776523085938718,0.07178761225560631,0.4080895454198554
Rockford,GDP_2005,0,7e-5,0.00527,0.6239190849180017,0.11530309774159364,0.08006893251780181,0.6363290102631332
Sacramento,GDP_2005,0,1.4e-4,1.5e-4,0.31630277630358133,0.03032563397975059,0.11935100662202389,0.3592720614142245
Salem,GDP_2005,0,0,0,0.558399247068897,0.04966422491725159,0.21189790606553646,0.5951969770825234
Santa_Maria,GDP_2005,0,1e-5,3e-4,0.691205393584136,0.24920553087673503,0.2832163827990794,0.7162989750554798
Santiago,GDP_2005,0,0,0,0.6769184131837843,0.1552639504067095,0.2062109642025792,0.7055002184241358
Sapporo,GDP_2005,0,0.15317,0.0865,0.6032274891254285,0.004010719113674016,0.03945635650888954,0.5934635627036836
Seattle,GDP_2005,0,0.00109,0.00194,0.25458735276461153,0.010959273839724351,0.0873840030508482,0.2797355566622294
Shanghai,GDP_2005,0,1.1e-4,0.00134,0.26956505951611887,0.044561688606441545,0.09632745189177981,0.3132324179014633
Sioux_Falls,GDP_2005,0,0,0,0.52830336170475,0.23795929668770252,0.2118903053476227,0.6115347152227274
St_Louis,GDP_2005,0,0.00688,0.00857,0.31079473250238604,0.013402497840620083,0.07764954340100419,0.32291655858646107
Stockholm,GDP_2005,1.3e-4,0.11173,0.09926,0.20761590239942698,0.004370624622559643,0.03716732781498019,0.20121120818893778
Stuttgart,GDP_2005,0,0.00184,0.01121,0.4146840870559635,0.03242064676524625,0.05746859796797174,0.42459404366961584
Sudbury,GDP_2005,0,0.00203,0.00508,0.605809499500141,0.04143165200500702,0.1639847958735935,0.6042847569433885
Sydney,GDP_2005,0,0.36537,0.10499,0.34406558232156037,0.02334033448479502,0.04104611845326961,0.34143013983648496
Tacoma,GDP_2005,0,0,0,0.3415395487202566,0.07927377782002795,0.18234527790861757,0.42701863006409024
Talca,GDP_2005,0,1e-5,9e-5,0.4317105573238392,0.04733051504961928,0.13167572435951572,0.46641417835581733
Tampa,GDP_2005,0.00463,0.01233,0.02109,0.3651096399545392,0.0337831085691963,0.17514700313929982,0.3744432576160708
Tehran,GDP_2005,0,0,1.9e-4,0.4825408518132487,0.06816207383946145,0.12003109963539604,0.5119422726090586
Temuco,GDP_2005,0,0,0,0.2416433123734962,0.14015289362359074,0.1685687753221198,0.38477820035276855
Thessaloniki,GDP_2005,0,0,0,0.5579622975908519,0.31637718914798907,0.159602333511939,0.6426478321962158
Tokyo,GDP_2005,0,0,0,0.699781224618244,0.21171980753056074,0.13557423623408318,0.7246025128534569
Toluca,GDP_2005,0,0.00233,0.09779,0.48877029699760455,0.14085957560180987,0.07715188366737283,0.505476593681462
Toronto,GDP_2005,0,0.04571,0.03895,0.40756492579671827,0.003391775434942631,0.050816350120727216,0.4018243784587223
Trondheim,GDP_2005,0,0,1e-5,0.724515886688148,0.20394434801674668,0.15374831771138836,0.7427737018561096
Vancouver,GDP_2005,0,0,4e-5,0.6043143388513498,0.1935351316722845,0.14601482955590717,0.643339965733065
Victoria,GDP_2005,0,3.4e-4,0.01575,0.6754692980370538,0.07594549668372258,0.07156656167913203,0.6758792221084694
Warsaw,GDP_2005,0.02729,0,1e-5,0.39325850132674817,0.09254306451985235,0.13003716016026629,0.45417969682475234
Washington,GDP_2005,2e-5,0.02574,0.05984,0.15246171148505694,0.012047206560340794,0.04279185605879482,0.15796301480404928
Waterloo,GDP_2005,0.00867,0,0.05533,0.41766158808165565,0.35672299933443863,0.0652305376144393,0.5462382794991925
Winnipeg,GDP_2005,0,0,0,0.6204460627681867,0.05664020792174669,0.22543643779736927,0.6508682995174075
Wollongong,GDP_2005,0,0,2e-5,0.6800148459422563,0.032752458719476664,0.15706792607943273,0.6863412268683255
Wuhan,GDP_2005,0.91077,0,5e-5,0.14798350147756106,0.06904007894323788,0.1368805255815314,0.2566631538306613
Zurich,GDP_2005,0,5e-5,5e-5,0.5019219087678957,0.012410456444879056,0.13756158754598694,0.5199724954427207
Albuquerque,SSP_1_2030,2.9e-4,0.08486,0.30443,0.13352475322889285,0.025860977766958886,0.023823885914240745,0.1314358061928962
Almada,SSP_1_2030,0.00722,0.42052,0.48966,0.05367698903130963,0.03635242892341316,0.014973516098673981,0.05938516755853984
Amsterdam,SSP_1_2030,0,0.23629,0.18687,0.37730615912959325,0.002218090595468386,0.030800989487052826,0.3623187607898031
Anchorage,SSP_1_2030,0,6e-5,0.00219,0.49004861663053906,0.09567914080521746,0.08694776999089791,0.5172296513938687
Antwerp,SSP_1_2030,0,0,0,0.5413462493580649,0.06556343854296891,0.2267111032791653,0.5885154370096259
Armidale,SSP_1_2030,0,3e-5,5e-5,0.3095851064354205,0.015603493531394662,0.13766139413765746,0.3558363015508148
Athens,SSP_1_2030,0.00188,0.0796,0.09516,0.158829672630682,0.008037610655791734,0.06020799625210458,0.15254738091714592
Atlanta,SSP_1_2030,8e-5,0.00359,0.00763,0.15971069158127676,0.011400237919030892,0.06795385432544673,0.18288348576656566
Atlantic_City,SSP_1_2030,0,0.0011,0.00488,0.15127979718686757,0.02304022045432675,0.07717013462298733,0.18802852254637636
Baltimore,SSP_1_2030,0,5.4e-4,9.2e-4,0.24642397332206825,0.01411803303482114,0.10620078139127997,0.2823009990591774
Barrie,SSP_1_2030,0.02061,0.10502,0.56231,0.2079643857551205,0.09991673357098346,0.022386731357532552,0.22821669408473966
Baton_Rouge,SSP_1_2030,0,4e-5,4.1e-4,0.21494654159763088,0.03534173548756093,0.10142434681155951,0.26830981678740184
Beijing,SSP_1_2030,0.0456,0.0925,0.12864,0.3198702789277871,0.010287250698991335,0.062096432747796644,0.3021276494343835
Berlin,SSP_1_2030,8.1e-4,2.9e-4,0.04007,0.3511680571132844,0.12716798677410074,0.06308049526578666,0.39853761709548585
Bern,SSP_1_2030,0,0,0,0.5705924158505208,0.20941158795908638,0.2675925515140171,0.6465897981722788
Bogota,SSP_1_2030,4.1e-4,2.1e-4,0.00254,0.2637405357889946,0.053598692865298746,0.09116529705633776,0.3089976806338516
Boston,SSP_1_2030,0,1e-4,1.7e-4,0.27070632792560767,0.011197559838512299,0.1132589310804276,0.30993130310514605
Brantford,SSP_1_2030,0,0.00093000000000000005,0.04666,0.5732424844400942,0.14250512937126567,0.07480219432796069,0.5874485209152559
Brighton,SSP_1_2030,0,0.81875,0.2615,0.5836706714342796,0.025151531823181673,0.027300279710233678,0.5730083235633489
Brussels,SSP_1_2030,0,0,3e-5,0.5888123766919979,0.0550680903384072,0.1941497320862687,0.6105582890671206
Buenos_Aires,SSP_1_2030,0,7.2e-4,0.00251,0.4484193863912583,0.017185395280428537,0.07622224700348335,0.4569232944969127
Burlington,SSP_1_2030,0,0,0,0.2690152117967916,0.07643143904627854,0.15980983202234414,0.369490858843203
Calgary,SSP_1_2030,0,0.00283,0.0059,0.29555208324066384,0.023380758320820743,0.07760802711894688,0.31563613188993767
Cambridge,SSP_1_2030,0,0.00169,0.00544,0.5467971741205001,0.02292570842822273,0.08118489412531493,0.5483923353974944
Canberra,SSP_1_2030,0,0.00354,0.01119,0.32409734570689064,0.020694547036897753,0.07110992551717006,0.3363718643091169
Cape_Town,SSP_1_2030,0.1591,0.34046,0.73740000000000006,0.15714444838053526,0.04554174767389276,0.016840913138509845,0.1252250393884432
Charlotte,SSP_1_2030,0.00124,0,5e-5,0.24911055822923636,0.045940700608875805,0.13781416472876118,0.32063458818400437
Charlottetown,SSP_1_2030,0,0,0,0.5091006734197399,0.063057952066627,0.24988103343196477,0.5721254438024099
Chicago,SSP_1_2030,0,2e-5,1.6e-4,0.4930653394754541,0.03335239552769832,0.10808007715268476,0.5114586574894251
Christchurch,SSP_1_2030,0,0.0018600000000000001,0.00386,0.45738727990551675,0.02420026565902882,0.08252744501791069,0.4661242392782484
Cincinnati,SSP_1_2030,0,4e-5,1.8e-4,0.24902323010565935,0.026103143703927613,0.12312391191868308,0.3018762158053697
Cleveland,SSP_1_2030,0,2e-5,6e-5,0.2460070597633166,0.020750995636024616,0.1281026032088792,0.30191452800749186
Cologne,SSP_1_2030,0,2e-5,1.1e-4,0.3628584105671391,0.053586769682576536,0.185691665768486,0.4232951837388521
Curitiba,SSP_1_2030,0,0,1e-5,0.5204684537866986,0.10246432749883877,0.18638295069592334,0.5658983386081557
Denver,SSP_1_2030,1e-5,0.00107,9.9e-4,0.18760612706317165,0.009257665063574607,0.09599222516640414,0.22502060398630386
Detroit,SSP_1_2030,0,0.00193,0.00532,0.19588224795120976,0.017197625107939752,0.081477022983963,0.22434554512465565
Edmonton,SSP_1_2030,0,0.02392,0.09939,0.3800806360639774,0.04451023401684762,0.03546759870801435,0.3866892204138901
Fairbanks,SSP_1_2030,0,0.00853,0.10119,0.4751162850655158,0.06620688305411157,0.04078064378047993,0.4813334896746696
Fergus,SSP_1_2030,0,0.00203,0.00293,0.42352990172483096,0.02518962086058826,0.17545955202307562,0.4439750371045661
Frankfurt,SSP_1_2030,0,0.0146,0.00644,0.35923613200338017,0.002533154332052407,0.07697765224928577,0.36489252691242247
Fredericton,SSP_1_2030,0,0.00407,0.00618,0.4500644317978649,0.02077228234317129,0.07948402744897774,0.45638405080685995
Freehold,SSP_1_2030,0,9e-5,3.5e-4,0.23933231466135635,0.030666723345231087,0.09668411949580583,0.28530156094130354
Ghent,SSP_1_2030,0,0,0,0.7455274718852994,0.1596176902377109,0.1944070584230314,0.7605970492574812
Glasgow,SSP_1_2030,0,1e-5,1e-4,0.41606141524622375,0.04356011123042374,0.1328034008139156,0.45201934636002783
Guelph,SSP_1_2030,1.8e-4,0.06018,0.10927,0.5299116372827427,0.0332061551903475,0.08004975781853572,0.5120467536751774
Halifax,SSP_1_2030,0,0,1.6e-4,0.3238999258807671,0.13734942289829993,0.12836486052524637,0.41309929346815455
Halle,SSP_1_2030,0,0,0,0.591539528601332,0.028454798561708655,0.24510557296178312,0.6263713909169144
Helsinki,SSP_1_2030,1e-5,0.05348,0.34985,0.22484158887922234,0.04811963342314091,0.0221687483973475,0.23130732877495408
Hempstead,SSP_1_2030,0,0,0,0.3180120009223925,0.00851289658644799,0.23478689665638636,0.4121963953338116
Hiroshima,SSP_1_2030,0,1e-5,1e-4,0.37376127312779717,0.03887796507470836,0.11680946792320859,0.4116132041539905
Houston,SSP_1_2030,1e-5,0.01436,0.01635,0.14426055463758256,0.007478903971855796,0.06092558945753395,0.15958890821670257
Indianapolis,SSP_1_2030,9e-5,0.15638,0.1384,0.16676989235861978,0.0012087334731967832,0.028187258897022564,0.1576000284494644
Jacksonville,SSP_1_2030,0,0,0,0.21812345731478774,0.08863106294561143,0.18674873614539297,0.3474231037993136
Kalamazoo,SSP_1_2030,2e-5,0,1.1e-4,0.4024020037747235,0.10395333599446607,0.13147199633392637,0.46036531528758773
Kunming,SSP_1_2030,5e-5,0.05497,0.10334,0.20483475215092856,0.010069272711196123,0.03206808877817234,0.20283258812874805
Kyoto,SSP_1_2030,0,0,0,0.553669182665281,0.0610421973939052,0.20883137365473886,0.5943013004681573
Lake_Charles,SSP_1_2030,0,0,0,0.46434370033938743,0.048164824952430504,0.2772753574876707,0.5448756943435018
Landshut,SSP_1_2030,0,0,2e-5,0.4013279997062536,0.053090606391088584,0.12329186702584695,0.44434975257617315
Lansing,SSP_1_2030,0,1e-5,4e-5,0.28568445001729886,0.029138608275498464,0.1408092801906612,0.3434992147278053
Lanzhou,SSP_1_2030,0,3e-5,3.7e-4,0.31885180878597974,0.04454258962668721,0.11488078359416258,0.3635426577911367
Latacunga,SSP_1_2030,2e-5,0.02595,0.02918,0.22202342144903087,0.004953190755292976,0.0584787133719243,0.22587827472576616
Leuven,SSP_1_2030,0,0.0466,0.06132,0.49230066202976003,0.012948517431306544,0.059238121042507225,0.48266891587899396
Linkoping,SSP_1_2030,0,3.5e-4,0.00482,0.4454793197369126,0.07954313706660562,0.07422849604104548,0.4710968437770442
Lisbon,SSP_1_2030,0,0,2e-5,0.47537443134776053,0.03840978016999702,0.12212072406178838,0.502661670426312
Little_Rock,SSP_1_2030,0,5.3e-4,4.4e-4,0.3985487131619744,0.013377069016960175,0.12889824800013058,0.42228889575517214
London,SSP_1_2030,0,0,1.5e-4,0.5516216273871568,0.11781196458922312,0.12597774724862038,0.5826588148278351
Los_Angeles,SSP_1_2030,9e-5,0.018,0.05339,0.16937706987247783,0.01725328779382183,0.04781938833222493,0.17836149453375094
Louisville,SSP_1_2030,0,0.05292,0.07688,0.18256597820938847,0.013319932798521741,0.038924824468735165,0.18526270891362673
Madison,SSP_1_2030,7.6e-4,0.44994,0.45925,0.18645724409827855,0.0017323490097007233,0.013295788468676595,0.16725509110077252
Manchester,SSP_1_2030,0,0.00321,0.00243,0.35444874239828017,0.003654505280445065,0.09111951113646151,0.366802555814723
Medellin,SSP_1_2030,0,0,0,0.41738898950987374,0.32496130387126326,0.19671406624560453,0.571383192621193
Melbourne,SSP_1_2030,2.5e-4,2e-5,1.9e-4,0.3858316404792704,0.06064046680142457,0.15396609566691577,0.4349555862286394
Memphis,SSP_1_2030,0,0.00292,0.00374,0.24760245628826466,0.008500953680494007,0.06927817238195821,0.2653225352429325
Mexico_City,SSP_1_2030,0.02936,0,0.00307,0.43326332930279166,0.2201341467579117,0.10967239658887079,0.5120497991227398
Minneapolis,SSP_1_2030,0.03215,1.5e-4,0.00093000000000000005,0.1438040659877353,0.025626848619646668,0.09440804229011042,0.19721378822410107
Moncton,SSP_1_2030,0,1.9e-4,0.00178,0.5078849779950713,0.046336590748338846,0.09631265713562381,0.5211721885307692
Montreal,SSP_1_2030,0,0,0,0.46863894759623315,0.06908890985117389,0.14141566180035228,0.5109425694788152
Morelia,SSP_1_2030,0,0.1521,0.05428,0.47892039744262965,0.0018266607279083793,0.049442483601207586,0.4694879850542544
Muenster,SSP_1_2030,0,2.9e-4,1.4e-4,0.54656419229832,0.010107532311510788,0.1229963715486037,0.5563531582288123
Munich,SSP_1_2030,0,0,0,0.397108496604671,0.044606638058657694,0.15418237791935854,0.4509267813238298
New_Haven,SSP_1_2030,0,0.00421,0.00903,0.21522311750428333,0.01348034251197811,0.07079999461387011,0.2342343649532852
New_York,SSP_1_2030,0,0,0,0.4552093000565364,0.10110464114916629,0.16965716745095824,0.5177197413018526
Newcastle,SSP_1_2030,0.84193,0.95573,0.40488,0.05525782959830022,0.08269298623231083,0.018455436057390903,0.10498875555265497
Norfolk,SSP_1_2030,2e-5,0.00134,0.00466,0.18303251828181674,0.017692154330230178,0.07638552215117321,0.2127248339270541
North_Bay,SSP_1_2030,0,5.5e-4,3.6e-4,0.3428648237453217,0.007270870664653462,0.1092299495053776,0.36791072497054866
Orangeville,SSP_1_2030,9.4e-4,0.25329,0.28306,0.28051590302353074,0.008746311673509026,0.033569459981259306,0.2583852427026274
Ottawa,SSP_1_2030,0,0,0,0.5772630161449838,0.30649352698270393,0.1768519384394749,0.6537914126982927
Palmerston_North,SSP_1_2030,0,0.13915,0.21334,0.43086019266259024,0.010138925626385489,0.029575995144659476,0.4176190336150002
Paris,SSP_1_2030,0,1.4e-4,9e-5,0.5159793258308776,0.009011835473566088,0.1042919116175496,0.5271536556544516
Philadelphia,SSP_1_2030,2e-5,0.01267,0.01479,0.18392942580474778,0.006885286532945718,0.06868237079892837,0.19788124052015577
Pittsburgh,SSP_1_2030,2.3e-4,0.00965,0.01633,0.16288692377773958,0.009162674744688277,0.06602537776596634,0.1787771246178511
Portland_ME,SSP_1_2030,0,6.3e-4,0.00169,0.1839642331479259,0.02701278634366601,0.10092037577798146,0.2315372243546976
Portland_OR,SSP_1_2030,8e-5,0.01052,0.01448,0.1855519648007348,0.007146843490785168,0.0694318189631606,0.19981948343953582
Providence,SSP_1_2030,0,0.00167,0.0014,0.3251763925607962,0.009241238651797217,0.09347138968074926,0.34497878624726064
